111,94,lechuga,8330,verduras,comestible,,,,,2021-09-04,fresco,13,
395,18,choclo en conserva,11836,['descripcion'],comestible,,,,,2021-10-05,conserva,,frasco
370,33,pera,14775,frutas,comestible,,,,,2021-07-24,fresco,21,
334,37,pantalla lineas,9860,pantalla de luz,no_comestible,10,40,14,0.98,,,,
415,33,pantalla lineas,8289,pantalla de luz,no_comestible,35,45,8,0.47,,,,
34,36,mix de verduras congeladas,13386,verduras congeladas,comestible,,,,4.15,2021-06-30,congelado,,
344,53,pantalla para colgar,11629,pantalla de luz,no_comestible,47,9,18,0.23,,,,
103,76,hamburguesa de vacuno,11871,hamburguesa,comestible,,,,2.4,2021-12-25,congelado,,
147,73,arvejas en conserva,10396,['descripcion'],comestible,,,,,2021-10-15,conserva,,lata
5,43,mix de verduras congeladas,11791,verduras congeladas,comestible,,,,1.61,2022-01-03,congelado,,
80,89,pera,11624,frutas,comestible,,,,,2022-01-09,fresco,18,
178,69,manzana,13975,frutas,comestible,,,,,2022-01-02,fresco,15,
136,14,pollo,8650,carne,comestible,,,,,2021-08-28,fresco,22,
77,30,hallulla,14637,pan,comestible,,,,,2021-08-24,fresco,20,
85,62,salmon,9211,pescado congelado,comestible,,,,4.93,2021-11-09,congelado,,
300,54,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
167,18,hamburguesa de vacuno,9224,hamburguesa,comestible,,,,2.74,2021-09-26,congelado,,
64,101,marraqueta,11303,pan,comestible,,,,,2021-06-30,fresco,9,
417,91,pollo,10015,carne,comestible,,,,,2022-01-06,fresco,11,
222,57,vestido,10689,ropa,no_comestible,16,19,49,0.17,,,,
41,10,hamburguesa de verduras,13789,hamburguesa,comestible,,,,3.86,2021-06-04,congelado,,
300,33,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
358,10,platano,10315,frutas,comestible,,,,,2021-08-30,fresco,21,
0,64,merlusa,8706,pescado congelado,comestible,,,,4.82,2021-08-28,congelado,,
102,68,televisor,5303,producto tecnologico,no_comestible,50,33,12,0.17,,,,
233,73,cerdo congelado,7670,carne congelada,comestible,,,,3.52,2022-03-03,congelado,,
352,67,mix de frutas en conserva,14348,['descripcion'],comestible,,,,,2021-09-26,conserva,,frasco
252,83,pavo congelado,6840,carne congelada,comestible,,,,1.6,2021-10-01,congelado,,
193,26,reineta,12780,pescado congelado,comestible,,,,4.52,2022-02-04,congelado,,
219,92,papaya en conserva,13561,['descripcion'],comestible,,,,,2022-01-15,conserva,,caja
398,34,pantalla papel,14579,pantalla de luz,no_comestible,25,19,20,0.19,,,,
125,78,teclado,6734,producto tecnologico,no_comestible,48,12,42,0.82,,,,
309,5,carne molida,5014,carne congelada,comestible,,,,1.25,2021-08-06,congelado,,
402,76,salmon,6712,pescado congelado,comestible,,,,4.51,2022-01-08,congelado,,
191,9,marraqueta,6589,pan,comestible,,,,,2022-05-02,fresco,17,
121,60,pan de molde,7108,pan,comestible,,,,,2021-06-18,fresco,21,
245,13,pantalla lisa,6627,pantalla de luz,no_comestible,37,49,31,0.25,,,,
102,37,televisor,5303,producto tecnologico,no_comestible,50,33,12,0.17,,,,
143,16,vacuno,13742,carne,comestible,,,,,2022-03-08,fresco,8,
313,57,platano,12727,frutas,comestible,,,,,2021-11-23,fresco,18,
63,24,arvejas congeladas,14607,verduras congeladas,comestible,,,,3.93,2021-11-05,congelado,,
55,21,mouse,6334,producto tecnologico,no_comestible,39,11,13,0.64,,,,
277,64,limon,7442,verduras,comestible,,,,,2021-05-15,fresco,19,
165,50,camiseta,10613,ropa,no_comestible,31,35,31,0.29,,,,
141,81,mix de frutas en conserva,6583,['descripcion'],comestible,,,,,2021-08-26,conserva,,caja
314,24,pavo congelado,12293,carne congelada,comestible,,,,3.25,2021-06-19,congelado,,
143,74,vacuno,13742,carne,comestible,,,,,2022-03-08,fresco,8,
191,15,marraqueta,6589,pan,comestible,,,,,2022-05-02,fresco,17,
404,97,mix de verduras congeladas,14681,verduras congeladas,comestible,,,,1.66,2022-01-03,congelado,,
261,20,palta,13207,verduras,comestible,,,,,2021-08-17,fresco,11,
248,50,pantalla para colgar,8944,pantalla de luz,no_comestible,37,22,6,0.47,,,,
119,47,hamburguesa de vacuno,12701,hamburguesa,comestible,,,,1.52,2022-01-30,congelado,,
27,58,hamburguesa de pollo,13436,hamburguesa,comestible,,,,2.03,2021-12-25,congelado,,
234,53,brocoli,10802,verduras,comestible,,,,,2022-01-06,fresco,5,
348,95,mouse,14046,producto tecnologico,no_comestible,42,18,14,0.29,,,,
147,47,arvejas en conserva,10396,['descripcion'],comestible,,,,,2021-10-15,conserva,,lata
255,49,vacuno congelado,5421,carne congelada,comestible,,,,1.53,2021-08-19,congelado,,
315,44,pantalla lisa,13048,pantalla de luz,no_comestible,26,40,24,0.36,,,,
12,88,mix de frutas en conserva,9432,['descripcion'],comestible,,,,,2021-10-07,conserva,,caja
69,27,teclado,11714,producto tecnologico,no_comestible,31,11,30,0.89,,,,
80,79,pera,11624,frutas,comestible,,,,,2022-01-09,fresco,18,
233,79,cerdo congelado,7670,carne congelada,comestible,,,,3.52,2022-03-03,congelado,,
76,24,manzana,9326,frutas,comestible,,,,,2021-06-19,fresco,22,
258,49,chaqueta,13813,ropa,no_comestible,14,35,33,0.63,,,,
319,72,vacuno,13414,carne,comestible,,,,,2021-05-21,fresco,14,
395,52,choclo en conserva,11836,['descripcion'],comestible,,,,,2021-10-05,conserva,,frasco
130,53,hamburguesa de verduras,11010,hamburguesa,comestible,,,,1.02,2021-07-28,congelado,,
105,30,hamburguesa de vacuno,14223,hamburguesa,comestible,,,,4.37,2021-11-11,congelado,,
339,43,telefono,5181,producto tecnologico,no_comestible,26,21,23,0.3,,,,
77,68,hallulla,14637,pan,comestible,,,,,2021-08-24,fresco,20,
353,47,pavo congelado,7137,carne congelada,comestible,,,,2.29,2021-10-21,congelado,,
351,92,vacuno congelado,11224,carne congelada,comestible,,,,4.69,2022-01-08,congelado,,
211,43,hamburguesa de quinoa,13949,hamburguesa,comestible,,,,2.31,2021-10-10,congelado,,
158,55,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
186,33,lechuga,13393,verduras,comestible,,,,,2021-12-03,fresco,24,
173,62,porotos congelados,14661,verduras congeladas,comestible,,,,2.52,2021-06-29,congelado,,
155,79,vestido,12164,ropa,no_comestible,41,12,20,0.7,,,,
362,17,pavo congelado,12446,carne congelada,comestible,,,,4.92,2022-01-03,congelado,,
190,51,pantalla papel,14669,pantalla de luz,no_comestible,41,7,15,0.36,,,,
155,84,vestido,12164,ropa,no_comestible,41,12,20,0.7,,,,
42,41,cerdo,6686,carne,comestible,,,,,2022-01-09,fresco,19,
62,74, frutillas en conserva,6958,['descripcion'],comestible,,,,,2022-04-02,conserva,,lata
324,2,poleron,6437,ropa,no_comestible,44,39,24,0.93,,,,
274,21,pera,11410,frutas,comestible,,,,,2022-01-28,fresco,15,
85,3,salmon,9211,pescado congelado,comestible,,,,4.93,2021-11-09,congelado,,
88,34,mouse,12978,producto tecnologico,no_comestible,26,24,18,0.44,,,,
109,43,brocoli,7370,verduras,comestible,,,,,2021-12-21,fresco,21,
148,5,palta,9424,verduras,comestible,,,,,2021-06-22,fresco,17,
2,60,pantalla lisa,5609,pantalla de luz,no_comestible,22,26,20,0.32,,,,
181,8,hamburguesa de verduras,5304,hamburguesa,comestible,,,,2.48,2021-06-26,congelado,,
41,36,hamburguesa de verduras,13789,hamburguesa,comestible,,,,3.86,2021-06-04,congelado,,
220,52,manzana,11649,frutas,comestible,,,,,2021-06-03,fresco,7,
416,68,esparragos frasco,6807,['descripcion'],comestible,,,,,2022-01-18,conserva,,frasco
279,22,merlusa,9334,pescado congelado,comestible,,,,1.41,2022-04-18,congelado,,
403,66,vestido,11750,ropa,no_comestible,14,41,36,0.61,,,,
246,93,pollo,9006,carne,comestible,,,,,2021-10-27,fresco,7,
401,69,arvejas congeladas,14782,verduras congeladas,comestible,,,,2.48,2022-01-09,congelado,,
105,20,hamburguesa de vacuno,14223,hamburguesa,comestible,,,,4.37,2021-11-11,congelado,,
124,6,garbanzos en conserva,11677,['descripcion'],comestible,,,,,2021-11-05,conserva,,lata
178,5,manzana,13975,frutas,comestible,,,,,2022-01-02,fresco,15,
394,48,limon,5808,verduras,comestible,,,,,2021-09-15,fresco,11,
89,7,pantalla lineas,6647,pantalla de luz,no_comestible,43,38,11,0.78,,,,
399,2,mouse,14474,producto tecnologico,no_comestible,10,42,36,0.36,,,,
70,16,vacuno congelado,14623,carne congelada,comestible,,,,3.94,2021-09-03,congelado,,
158,74,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
414,33,pantalla lineas,11871,pantalla de luz,no_comestible,49,12,14,0.55,,,,
104,13,chaqueta,9435,ropa,no_comestible,46,17,38,0.37,,,,
338,78,mix de frutas en conserva,10464,['descripcion'],comestible,,,,,2021-10-26,conserva,,frasco
246,12,pollo,9006,carne,comestible,,,,,2021-10-27,fresco,7,
34,2,mix de verduras congeladas,13386,verduras congeladas,comestible,,,,4.15,2021-06-30,congelado,,
89,12,pantalla lineas,6647,pantalla de luz,no_comestible,43,38,11,0.78,,,,
235,70,vacuno,8664,carne,comestible,,,,,2021-08-29,fresco,22,
101,83,mix de verduras congeladas,8253,verduras congeladas,comestible,,,,3.95,2021-07-18,congelado,,
247,74,poleron,12512,ropa,no_comestible,12,35,28,0.85,,,,
115,71, frutillas en conserva,9542,['descripcion'],comestible,,,,,2021-11-02,conserva,,lata
417,60,pollo,10015,carne,comestible,,,,,2022-01-06,fresco,11,
295,26,manzana,11013,frutas,comestible,,,,,2022-01-18,fresco,17,
59,35,durazno en conserva,5186,['descripcion'],comestible,,,,,2021-09-10,conserva,,frasco
415,25,pantalla lineas,8289,pantalla de luz,no_comestible,35,45,8,0.47,,,,
197,65,pantalla papel,10497,pantalla de luz,no_comestible,27,46,35,0.63,,,,
360,91,pantalla papel,11751,pantalla de luz,no_comestible,20,37,41,0.71,,,,
175,33,hallulla,11970,pan,comestible,,,,,2021-07-02,fresco,23,
229,82,merlusa,8380,pescado congelado,comestible,,,,4.96,2021-07-12,congelado,,
355,9,mix de frutas en conserva,12120,['descripcion'],comestible,,,,,2021-08-27,conserva,,frasco
296,51,salmon,9495,pescado congelado,comestible,,,,1.02,2022-03-04,congelado,,
143,51,vacuno,13742,carne,comestible,,,,,2022-03-08,fresco,8,
92,73,garbanzos en conserva,11554,['descripcion'],comestible,,,,,2022-04-17,conserva,,caja
191,36,marraqueta,6589,pan,comestible,,,,,2022-05-02,fresco,17,
31,49,papaya en conserva,8954,['descripcion'],comestible,,,,,2022-04-20,conserva,,lata
273,101,hallulla,12150,pan,comestible,,,,,2021-08-15,fresco,23,
14,14,durazno en conserva,8285,['descripcion'],comestible,,,,,2021-06-08,conserva,,caja
237,91,marraqueta,6179,pan,comestible,,,,,2022-01-17,fresco,15,
101,33,mix de verduras congeladas,8253,verduras congeladas,comestible,,,,3.95,2021-07-18,congelado,,
58,12,hamburguesa de vacuno,5337,hamburguesa,comestible,,,,3.84,2022-01-06,congelado,,
122,97,porotos congelados,11540,verduras congeladas,comestible,,,,3.16,2021-12-27,congelado,,
396,43,porotos congelados,8296,verduras congeladas,comestible,,,,4.65,2021-08-24,congelado,,
414,40,pantalla lineas,11871,pantalla de luz,no_comestible,49,12,14,0.55,,,,
84,59,pantalla lisa,14987,pantalla de luz,no_comestible,49,16,20,0.83,,,,
151,98,cerdo congelado,13962,carne congelada,comestible,,,,2.29,2021-10-26,congelado,,
52,34,manzana,7327,frutas,comestible,,,,,2021-12-12,fresco,19,
296,55,salmon,9495,pescado congelado,comestible,,,,1.02,2022-03-04,congelado,,
376,51,arvejas en conserva,14460,['descripcion'],comestible,,,,,2022-02-21,conserva,,caja
289,34,salmon,14016,pescado congelado,comestible,,,,2.18,2022-01-12,congelado,,
134,75,jeans,10305,ropa,no_comestible,36,47,11,0.72,,,,
132,15,mix de verduras congeladas,10478,verduras congeladas,comestible,,,,4.75,2022-01-16,congelado,,
288,46,mix de verduras congeladas,6320,verduras congeladas,comestible,,,,4.69,2021-09-27,congelado,,
280,61,pollo congelado,6003,carne congelada,comestible,,,,3.68,2021-06-28,congelado,,
22,60,televisor,5912,producto tecnologico,no_comestible,30,43,22,0.41,,,,
174,38,vacuno,14113,carne,comestible,,,,,2021-09-10,fresco,15,
138,10,marraqueta,9334,pan,comestible,,,,,2022-04-27,fresco,13,
417,60,pollo,10015,carne,comestible,,,,,2022-01-06,fresco,11,
263,73,pantalla papel,14631,pantalla de luz,no_comestible,33,8,8,0.31,,,,
259,91,vestido,8209,ropa,no_comestible,39,43,34,0.76,,,,
129,88,pan de molde,10062,pan,comestible,,,,,2022-01-30,fresco,16,
106,99,pantalla papel,8041,pantalla de luz,no_comestible,45,25,14,0.8,,,,
221,93,salmon,7372,pescado congelado,comestible,,,,1.76,2022-03-26,congelado,,
377,9,telefono,14256,producto tecnologico,no_comestible,12,35,5,0.82,,,,
265,88,telefono,6947,producto tecnologico,no_comestible,30,9,40,0.89,,,,
276,56,pantalla para colgar,6897,pantalla de luz,no_comestible,10,41,15,0.12,,,,
317,89,pantalla lineas,13847,pantalla de luz,no_comestible,45,44,43,0.27,,,,
263,48,pantalla papel,14631,pantalla de luz,no_comestible,33,8,8,0.31,,,,
130,34,hamburguesa de verduras,11010,hamburguesa,comestible,,,,1.02,2021-07-28,congelado,,
351,97,vacuno congelado,11224,carne congelada,comestible,,,,4.69,2022-01-08,congelado,,
261,69,palta,13207,verduras,comestible,,,,,2021-08-17,fresco,11,
409,46,pantalla lineas,12158,pantalla de luz,no_comestible,14,24,27,0.92,,,,
39,90,merlusa,10053,pescado congelado,comestible,,,,4.86,2021-10-05,congelado,,
362,56,pavo congelado,12446,carne congelada,comestible,,,,4.92,2022-01-03,congelado,,
135,94,arvejas congeladas,9491,verduras congeladas,comestible,,,,2.42,2022-02-27,congelado,,
68,89,camisa,5009,ropa,no_comestible,14,40,29,0.6,,,,
344,42,pantalla para colgar,11629,pantalla de luz,no_comestible,47,9,18,0.23,,,,
115,87, frutillas en conserva,9542,['descripcion'],comestible,,,,,2021-11-02,conserva,,lata
153,36,pantalla papel,8665,pantalla de luz,no_comestible,29,39,36,0.6,,,,
231,51,jeans,13914,ropa,no_comestible,10,35,15,0.92,,,,
388,42,hamburguesa de vacuno,8376,hamburguesa,comestible,,,,1.73,2021-10-11,congelado,,
49,64,televisor,11837,producto tecnologico,no_comestible,33,9,36,0.39,,,,
148,94,palta,9424,verduras,comestible,,,,,2021-06-22,fresco,17,
59,57,durazno en conserva,5186,['descripcion'],comestible,,,,,2021-09-10,conserva,,frasco
65,42,hamburguesa de verduras,7556,hamburguesa,comestible,,,,3.79,2022-02-08,congelado,,
126,100,teclado,12241,producto tecnologico,no_comestible,45,38,9,0.88,,,,
170,18,mix de verduras congeladas,7212,verduras congeladas,comestible,,,,4.06,2021-06-20,congelado,,
149,99,pan de molde,13136,pan,comestible,,,,,2021-09-30,fresco,24,
370,86,pera,14775,frutas,comestible,,,,,2021-07-24,fresco,21,
115,39, frutillas en conserva,9542,['descripcion'],comestible,,,,,2021-11-02,conserva,,lata
358,83,platano,10315,frutas,comestible,,,,,2021-08-30,fresco,21,
380,94,reineta,6388,pescado congelado,comestible,,,,4.72,2022-03-15,congelado,,
321,0,esparragos frasco,9752,['descripcion'],comestible,,,,,2021-06-24,conserva,,lata
342,74,tomate,6548,verduras,comestible,,,,,2022-01-31,fresco,11,
158,90,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
387,4,lenguado,6433,pescado congelado,comestible,,,,2.87,2021-05-13,congelado,,
250,94,vacuno,14397,carne,comestible,,,,,2021-10-27,fresco,20,
152,54,lenguado,13791,pescado congelado,comestible,,,,4.9,2022-04-27,congelado,,
162,95,pollo,9026,carne,comestible,,,,,2021-08-28,fresco,24,
103,12,hamburguesa de vacuno,11871,hamburguesa,comestible,,,,2.4,2021-12-25,congelado,,
5,33,mix de verduras congeladas,11791,verduras congeladas,comestible,,,,1.61,2022-01-03,congelado,,
308,89,mix de verduras congeladas,6920,verduras congeladas,comestible,,,,1.33,2021-08-20,congelado,,
25,70,lechuga,7704,verduras,comestible,,,,,2021-12-21,fresco,15,
228,6, frutillas en conserva,13599,['descripcion'],comestible,,,,,2022-04-12,conserva,,lata
168,37,hallulla,6062,pan,comestible,,,,,2022-04-17,fresco,21,
129,80,pan de molde,10062,pan,comestible,,,,,2022-01-30,fresco,16,
358,27,platano,10315,frutas,comestible,,,,,2021-08-30,fresco,21,
144,99,tomate,8242,verduras,comestible,,,,,2021-11-22,fresco,6,
310,15,manzana,11868,frutas,comestible,,,,,2022-04-25,fresco,5,
50,51,pollo congelado,12523,carne congelada,comestible,,,,2.0,2021-07-07,congelado,,
75,94,lechuga,7914,verduras,comestible,,,,,2022-02-27,fresco,12,
99,75,arvejas congeladas,12265,verduras congeladas,comestible,,,,1.51,2021-05-29,congelado,,
249,41,lechuga,8099,verduras,comestible,,,,,2021-08-14,fresco,5,
227,35,arvejas en conserva,13905,['descripcion'],comestible,,,,,2021-09-04,conserva,,lata
10,91,reineta,10545,pescado congelado,comestible,,,,2.87,2022-02-22,congelado,,
103,62,hamburguesa de vacuno,11871,hamburguesa,comestible,,,,2.4,2021-12-25,congelado,,
417,0,pollo,10015,carne,comestible,,,,,2022-01-06,fresco,11,
115,42, frutillas en conserva,9542,['descripcion'],comestible,,,,,2021-11-02,conserva,,lata
411,1,durazno,11230,frutas,comestible,,,,,2022-02-17,fresco,8,
139,96,hamburguesa de quinoa,13665,hamburguesa,comestible,,,,4.61,2021-09-27,congelado,,
276,6,pantalla para colgar,6897,pantalla de luz,no_comestible,10,41,15,0.12,,,,
131,39,cerdo congelado,8452,carne congelada,comestible,,,,2.73,2022-02-07,congelado,,
150,57,salmon,6044,pescado congelado,comestible,,,,3.53,2022-04-17,congelado,,
357,7,mouse,14549,producto tecnologico,no_comestible,42,26,50,0.66,,,,
150,97,salmon,6044,pescado congelado,comestible,,,,3.53,2022-04-17,congelado,,
148,65,palta,9424,verduras,comestible,,,,,2021-06-22,fresco,17,
205,75,lechuga,5224,verduras,comestible,,,,,2021-07-19,fresco,11,
26,93,manzana,7438,frutas,comestible,,,,,2021-10-02,fresco,17,
194,72,hallulla,9444,pan,comestible,,,,,2021-11-03,fresco,15,
229,101,merlusa,8380,pescado congelado,comestible,,,,4.96,2021-07-12,congelado,,
340,85,pantalla para colgar,5107,pantalla de luz,no_comestible,39,48,27,0.29,,,,
402,40,salmon,6712,pescado congelado,comestible,,,,4.51,2022-01-08,congelado,,
179,8,teclado,12795,producto tecnologico,no_comestible,12,46,7,0.52,,,,
290,63,hallulla,8722,pan,comestible,,,,,2021-05-20,fresco,12,
65,33,hamburguesa de verduras,7556,hamburguesa,comestible,,,,3.79,2022-02-08,congelado,,
77,5,hallulla,14637,pan,comestible,,,,,2021-08-24,fresco,20,
258,75,chaqueta,13813,ropa,no_comestible,14,35,33,0.63,,,,
52,54,manzana,7327,frutas,comestible,,,,,2021-12-12,fresco,19,
282,13,salmon,11494,pescado congelado,comestible,,,,4.67,2021-06-10,congelado,,
271,11,televisor,9188,producto tecnologico,no_comestible,16,47,23,0.25,,,,
129,76,pan de molde,10062,pan,comestible,,,,,2022-01-30,fresco,16,
207,10, frutillas en conserva,6563,['descripcion'],comestible,,,,,2021-05-11,conserva,,lata
57,81,cerdo,7160,carne,comestible,,,,,2022-03-25,fresco,15,
85,33,salmon,9211,pescado congelado,comestible,,,,4.93,2021-11-09,congelado,,
384,10,pantalla lineas,13539,pantalla de luz,no_comestible,48,22,14,0.65,,,,
212,38,hamburguesa de quinoa,12482,hamburguesa,comestible,,,,1.52,2021-11-11,congelado,,
109,65,brocoli,7370,verduras,comestible,,,,,2021-12-21,fresco,21,
35,25,hamburguesa de vacuno,13174,hamburguesa,comestible,,,,3.37,2021-08-07,congelado,,
300,15,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
258,1,chaqueta,13813,ropa,no_comestible,14,35,33,0.63,,,,
253,62,platano,14191,frutas,comestible,,,,,2021-05-29,fresco,12,
2,85,pantalla lisa,5609,pantalla de luz,no_comestible,22,26,20,0.32,,,,
119,16,hamburguesa de vacuno,12701,hamburguesa,comestible,,,,1.52,2022-01-30,congelado,,
371,64,marraqueta,11380,pan,comestible,,,,,2022-04-05,fresco,21,
275,93,pantalla lisa,13875,pantalla de luz,no_comestible,25,34,42,0.77,,,,
194,64,hallulla,9444,pan,comestible,,,,,2021-11-03,fresco,15,
358,48,platano,10315,frutas,comestible,,,,,2021-08-30,fresco,21,
227,3,arvejas en conserva,13905,['descripcion'],comestible,,,,,2021-09-04,conserva,,lata
2,91,pantalla lisa,5609,pantalla de luz,no_comestible,22,26,20,0.32,,,,
383,80,hamburguesa de verduras,9105,hamburguesa,comestible,,,,3.79,2021-07-14,congelado,,
122,50,porotos congelados,11540,verduras congeladas,comestible,,,,3.16,2021-12-27,congelado,,
13,96,esparragos frasco,14537,['descripcion'],comestible,,,,,2021-07-12,conserva,,caja
167,68,hamburguesa de vacuno,9224,hamburguesa,comestible,,,,2.74,2021-09-26,congelado,,
81,98,hamburguesa de vacuno,8644,hamburguesa,comestible,,,,4.55,2022-04-16,congelado,,
305,60,teclado,9834,producto tecnologico,no_comestible,34,22,36,0.46,,,,
109,87,brocoli,7370,verduras,comestible,,,,,2021-12-21,fresco,21,
175,52,hallulla,11970,pan,comestible,,,,,2021-07-02,fresco,23,
240,34,salmon,7427,pescado congelado,comestible,,,,2.06,2021-05-31,congelado,,
333,38,pantalla lineas,6062,pantalla de luz,no_comestible,37,16,23,0.17,,,,
291,66,arvejas congeladas,9580,verduras congeladas,comestible,,,,3.57,2021-07-06,congelado,,
262,41,lenguado,14080,pescado congelado,comestible,,,,1.7,2021-07-30,congelado,,
235,50,vacuno,8664,carne,comestible,,,,,2021-08-29,fresco,22,
108,92,pantalla papel,14454,pantalla de luz,no_comestible,5,18,12,0.76,,,,
208,27,telefono,9760,producto tecnologico,no_comestible,31,22,8,0.14,,,,
385,42,limon,11324,verduras,comestible,,,,,2022-01-06,fresco,14,
337,65,pantalla lineas,11430,pantalla de luz,no_comestible,16,25,32,0.65,,,,
213,33,calcetin,14881,ropa,no_comestible,9,12,26,0.37,,,,
175,5,hallulla,11970,pan,comestible,,,,,2021-07-02,fresco,23,
63,17,arvejas congeladas,14607,verduras congeladas,comestible,,,,3.93,2021-11-05,congelado,,
162,93,pollo,9026,carne,comestible,,,,,2021-08-28,fresco,24,
44,33,lenguado,12660,pescado congelado,comestible,,,,3.44,2021-05-20,congelado,,
113,15,hamburguesa de verduras,8820,hamburguesa,comestible,,,,1.24,2021-06-12,congelado,,
370,96,pera,14775,frutas,comestible,,,,,2021-07-24,fresco,21,
75,12,lechuga,7914,verduras,comestible,,,,,2022-02-27,fresco,12,
122,6,porotos congelados,11540,verduras congeladas,comestible,,,,3.16,2021-12-27,congelado,,
356,86,kiwi,14585,frutas,comestible,,,,,2021-06-07,fresco,23,
20,15,cerdo,12012,carne,comestible,,,,,2021-12-08,fresco,6,
358,81,platano,10315,frutas,comestible,,,,,2021-08-30,fresco,21,
383,81,hamburguesa de verduras,9105,hamburguesa,comestible,,,,3.79,2021-07-14,congelado,,
76,6,manzana,9326,frutas,comestible,,,,,2021-06-19,fresco,22,
271,12,televisor,9188,producto tecnologico,no_comestible,16,47,23,0.25,,,,
53,55,durazno,5640,frutas,comestible,,,,,2022-04-08,fresco,22,
281,59,vestido,6522,ropa,no_comestible,26,42,7,0.17,,,,
295,30,manzana,11013,frutas,comestible,,,,,2022-01-18,fresco,17,
349,15, frutillas en conserva,7657,['descripcion'],comestible,,,,,2021-11-27,conserva,,lata
51,72,limon,10356,verduras,comestible,,,,,2022-01-14,fresco,8,
90,15,mix de verduras congeladas,9916,verduras congeladas,comestible,,,,2.52,2021-09-29,congelado,,
375,69,pollo congelado,7447,carne congelada,comestible,,,,2.31,2021-06-29,congelado,,
326,88,esparragos frasco,14352,['descripcion'],comestible,,,,,2021-08-16,conserva,,lata
363,19,jeans,7348,ropa,no_comestible,31,38,34,0.25,,,,
368,26,limon,12932,verduras,comestible,,,,,2021-11-29,fresco,6,
336,97,esparragos frasco,7752,['descripcion'],comestible,,,,,2022-05-04,conserva,,caja
198,13,mouse,12730,producto tecnologico,no_comestible,6,33,29,0.62,,,,
258,3,chaqueta,13813,ropa,no_comestible,14,35,33,0.63,,,,
189,77,telefono,13048,producto tecnologico,no_comestible,21,7,48,0.98,,,,
239,98,merlusa,8602,pescado congelado,comestible,,,,1.0,2022-03-10,congelado,,
22,51,televisor,5912,producto tecnologico,no_comestible,30,43,22,0.41,,,,
154,10,telefono,13859,producto tecnologico,no_comestible,20,36,10,0.43,,,,
128,97,pavo,9003,carne,comestible,,,,,2021-10-02,fresco,21,
56,21,lenguado,5173,pescado congelado,comestible,,,,2.6,2021-11-07,congelado,,
51,44,limon,10356,verduras,comestible,,,,,2022-01-14,fresco,8,
131,89,cerdo congelado,8452,carne congelada,comestible,,,,2.73,2022-02-07,congelado,,
77,54,hallulla,14637,pan,comestible,,,,,2021-08-24,fresco,20,
327,99,hallulla,6887,pan,comestible,,,,,2021-12-06,fresco,20,
41,51,hamburguesa de verduras,13789,hamburguesa,comestible,,,,3.86,2021-06-04,congelado,,
133,19,reineta,7700,pescado congelado,comestible,,,,4.5,2021-12-18,congelado,,
254,13,kiwi,7974,frutas,comestible,,,,,2021-12-29,fresco,17,
121,79,pan de molde,7108,pan,comestible,,,,,2021-06-18,fresco,21,
353,90,pavo congelado,7137,carne congelada,comestible,,,,2.29,2021-10-21,congelado,,
178,41,manzana,13975,frutas,comestible,,,,,2022-01-02,fresco,15,
273,44,hallulla,12150,pan,comestible,,,,,2021-08-15,fresco,23,
192,47,telefono,12648,producto tecnologico,no_comestible,6,23,6,0.41,,,,
74,60,pantalla lisa,14478,pantalla de luz,no_comestible,14,5,33,0.72,,,,
149,57,pan de molde,13136,pan,comestible,,,,,2021-09-30,fresco,24,
225,96,pantalla papel,8193,pantalla de luz,no_comestible,20,44,14,0.71,,,,
378,78,televisor,10657,producto tecnologico,no_comestible,5,26,45,0.13,,,,
297,92,pantalla para colgar,6596,pantalla de luz,no_comestible,44,20,13,0.51,,,,
214,92,cerdo,6063,carne,comestible,,,,,2022-03-24,fresco,15,
115,39, frutillas en conserva,9542,['descripcion'],comestible,,,,,2021-11-02,conserva,,lata
397,98,palta,13962,verduras,comestible,,,,,2021-05-27,fresco,8,
304,26,jeans,8403,ropa,no_comestible,22,26,29,0.69,,,,
95,1,esparragos frasco,9882,['descripcion'],comestible,,,,,2021-09-09,conserva,,lata
320,78,pantalla lineas,8495,pantalla de luz,no_comestible,48,34,42,0.41,,,,
415,6,pantalla lineas,8289,pantalla de luz,no_comestible,35,45,8,0.47,,,,
166,17,reineta,12040,pescado congelado,comestible,,,,3.73,2021-08-12,congelado,,
246,99,pollo,9006,carne,comestible,,,,,2021-10-27,fresco,7,
154,17,telefono,13859,producto tecnologico,no_comestible,20,36,10,0.43,,,,
13,45,esparragos frasco,14537,['descripcion'],comestible,,,,,2021-07-12,conserva,,caja
345,95,hamburguesa de verduras,12480,hamburguesa,comestible,,,,2.74,2021-11-22,congelado,,
3,38,merlusa,13317,pescado congelado,comestible,,,,2.03,2021-08-09,congelado,,
88,59,mouse,12978,producto tecnologico,no_comestible,26,24,18,0.44,,,,
200,12,hamburguesa de verduras,5681,hamburguesa,comestible,,,,4.37,2022-02-03,congelado,,
